// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadActual  156: 3 op, 53100.00 ns, 17.7000 us/op
WorkloadActual  157: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  158: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  159: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadActual  160: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  161: 3 op, 60000.00 ns, 20.0000 us/op
WorkloadActual  162: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  163: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadActual  164: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  165: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  166: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  167: 3 op, 31800.00 ns, 10.6000 us/op
WorkloadActual  168: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  169: 3 op, 31200.00 ns, 10.4000 us/op
WorkloadActual  170: 3 op, 34200.00 ns, 11.4000 us/op
WorkloadActual  171: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadActual  172: 3 op, 34800.00 ns, 11.6000 us/op
WorkloadActual  173: 3 op, 31400.00 ns, 10.4667 us/op
WorkloadActual  174: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  175: 3 op, 30900.00 ns, 10.3000 us/op
WorkloadActual  176: 3 op, 96800.00 ns, 32.2667 us/op
WorkloadActual  177: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  178: 3 op, 32300.00 ns, 10.7667 us/op
WorkloadActual  179: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  180: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  181: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  182: 3 op, 34000.00 ns, 11.3333 us/op
WorkloadActual  183: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadActual  184: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  185: 3 op, 33000.00 ns, 11.0000 us/op
WorkloadActual  186: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadActual  187: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  188: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  189: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  190: 3 op, 35600.00 ns, 11.8667 us/op
WorkloadActual  191: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadActual  192: 3 op, 33400.00 ns, 11.1333 us/op
WorkloadActual  193: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  194: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  195: 3 op, 35400.00 ns, 11.8000 us/op
WorkloadActual  196: 3 op, 42700.00 ns, 14.2333 us/op
WorkloadActual  197: 3 op, 50000.00 ns, 16.6667 us/op
WorkloadActual  198: 3 op, 31900.00 ns, 10.6333 us/op
WorkloadActual  199: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  200: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  201: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  202: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  203: 3 op, 30700.00 ns, 10.2333 us/op
WorkloadActual  204: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  205: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  206: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadActual  207: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadActual  208: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  209: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  210: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  211: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadActual  212: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  213: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadActual  214: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  215: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  216: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  217: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  218: 3 op, 29200.00 ns, 9.7333 us/op
WorkloadActual  219: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadActual  220: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  221: 3 op, 34300.00 ns, 11.4333 us/op
WorkloadActual  222: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadActual  223: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  224: 3 op, 48500.00 ns, 16.1667 us/op
WorkloadActual  225: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  226: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  227: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  228: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  229: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadActual  230: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  231: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  232: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  233: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadActual  234: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  235: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadActual  236: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  237: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  238: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  239: 3 op, 33300.00 ns, 11.1000 us/op
WorkloadActual  240: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadActual  241: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  242: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadActual  243: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  244: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadActual  245: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  246: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadActual  247: 3 op, 42600.00 ns, 14.2000 us/op
WorkloadActual  248: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadActual  249: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  250: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  251: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  252: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  253: 3 op, 25200.00 ns, 8.4000 us/op
WorkloadActual  254: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  255: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadActual  256: 3 op, 29200.00 ns, 9.7333 us/op
WorkloadActual  257: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  258: 3 op, 34500.00 ns, 11.5000 us/op
WorkloadActual  259: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  260: 3 op, 29000.00 ns, 9.6667 us/op
WorkloadActual  261: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  262: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadActual  263: 3 op, 31900.00 ns, 10.6333 us/op
WorkloadActual  264: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  265: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  266: 3 op, 96600.00 ns, 32.2000 us/op
WorkloadActual  267: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  268: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  269: 3 op, 130500.00 ns, 43.5000 us/op
WorkloadActual  270: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  271: 3 op, 100100.00 ns, 33.3667 us/op
WorkloadActual  272: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadActual  273: 3 op, 32700.00 ns, 10.9000 us/op
WorkloadActual  274: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  275: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  276: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  277: 3 op, 35900.00 ns, 11.9667 us/op
WorkloadActual  278: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  279: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  280: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  281: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  282: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadActual  283: 3 op, 37800.00 ns, 12.6000 us/op
WorkloadActual  284: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  285: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadActual  286: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  287: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  288: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  289: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  290: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  291: 3 op, 34000.00 ns, 11.3333 us/op
WorkloadActual  292: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  293: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  294: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  295: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  296: 3 op, 25000.00 ns, 8.3333 us/op
WorkloadActual  297: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  298: 3 op, 31900.00 ns, 10.6333 us/op
WorkloadActual  299: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  300: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  301: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadActual  302: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  303: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  304: 3 op, 31800.00 ns, 10.6000 us/op
WorkloadActual  305: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  306: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  307: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  308: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  309: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadActual  310: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  311: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadActual  312: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  313: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadActual  314: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  315: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  316: 3 op, 35300.00 ns, 11.7667 us/op
WorkloadActual  317: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  318: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  319: 3 op, 47500.00 ns, 15.8333 us/op
WorkloadActual  320: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadActual  321: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadActual  322: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  323: 3 op, 25000.00 ns, 8.3333 us/op
WorkloadActual  324: 3 op, 34200.00 ns, 11.4000 us/op
WorkloadActual  325: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  326: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  327: 3 op, 44300.00 ns, 14.7667 us/op
WorkloadActual  328: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  329: 3 op, 31000.00 ns, 10.3333 us/op
WorkloadActual  330: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  331: 3 op, 53300.00 ns, 17.7667 us/op
WorkloadActual  332: 3 op, 91200.00 ns, 30.4000 us/op
WorkloadActual  333: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  334: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  335: 3 op, 34300.00 ns, 11.4333 us/op
WorkloadActual  336: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  337: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  338: 3 op, 32500.00 ns, 10.8333 us/op
WorkloadActual  339: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadActual  340: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadActual  341: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  342: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  343: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  344: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  345: 3 op, 32100.00 ns, 10.7000 us/op
WorkloadActual  346: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  347: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadActual  348: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadActual  349: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  350: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  351: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  352: 3 op, 43700.00 ns, 14.5667 us/op
WorkloadActual  353: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadActual  354: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  355: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadActual  356: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  357: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadActual  358: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  359: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  360: 3 op, 61600.00 ns, 20.5333 us/op
WorkloadActual  361: 3 op, 53600.00 ns, 17.8667 us/op
WorkloadActual  362: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  363: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadActual  364: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  365: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  366: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  367: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadActual  368: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  369: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  370: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  371: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  372: 3 op, 35000.00 ns, 11.6667 us/op
WorkloadActual  373: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadActual  374: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  375: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadActual  376: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  377: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  378: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadActual  379: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadActual  380: 3 op, 33700.00 ns, 11.2333 us/op
WorkloadActual  381: 3 op, 35700.00 ns, 11.9000 us/op
WorkloadActual  382: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  383: 3 op, 42300.00 ns, 14.1000 us/op
WorkloadActual  384: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadActual  385: 3 op, 33000.00 ns, 11.0000 us/op
WorkloadActual  386: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  387: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  388: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadActual  389: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadActual  390: 3 op, 31200.00 ns, 10.4000 us/op
WorkloadActual  391: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  392: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadActual  393: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  394: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  395: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  396: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  397: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  398: 3 op, 34400.00 ns, 11.4667 us/op
WorkloadActual  399: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  400: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  401: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  402: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  403: 3 op, 95900.00 ns, 31.9667 us/op
WorkloadActual  404: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  405: 3 op, 33200.00 ns, 11.0667 us/op
WorkloadActual  406: 3 op, 37200.00 ns, 12.4000 us/op
WorkloadActual  407: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  408: 3 op, 44600.00 ns, 14.8667 us/op
WorkloadActual  409: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  410: 3 op, 31700.00 ns, 10.5667 us/op
WorkloadActual  411: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadActual  412: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  413: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadActual  414: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  415: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  416: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  417: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  418: 3 op, 29300.00 ns, 9.7667 us/op
WorkloadActual  419: 3 op, 54300.00 ns, 18.1000 us/op
WorkloadActual  420: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  421: 3 op, 31800.00 ns, 10.6000 us/op
WorkloadActual  422: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  423: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadActual  424: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  425: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadActual  426: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  427: 3 op, 35200.00 ns, 11.7333 us/op
WorkloadActual  428: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  429: 3 op, 32000.00 ns, 10.6667 us/op
WorkloadActual  430: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  431: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadActual  432: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  433: 3 op, 31200.00 ns, 10.4000 us/op
WorkloadActual  434: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  435: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadActual  436: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  437: 3 op, 25000.00 ns, 8.3333 us/op
WorkloadActual  438: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  439: 3 op, 30900.00 ns, 10.3000 us/op
WorkloadActual  440: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadActual  441: 3 op, 32400.00 ns, 10.8000 us/op
WorkloadActual  442: 3 op, 34800.00 ns, 11.6000 us/op
WorkloadActual  443: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadActual  444: 3 op, 32000.00 ns, 10.6667 us/op
WorkloadActual  445: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  446: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadActual  447: 3 op, 99300.00 ns, 33.1000 us/op
WorkloadActual  448: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  449: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  450: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  451: 3 op, 47600.00 ns, 15.8667 us/op
WorkloadActual  452: 3 op, 29300.00 ns, 9.7667 us/op
WorkloadActual  453: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  454: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  455: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  456: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  457: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadActual  458: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  459: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  460: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  461: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  462: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual  463: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadActual  464: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadActual  465: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  466: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadActual  467: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  468: 3 op, 35900.00 ns, 11.9667 us/op
WorkloadActual  469: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  470: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  471: 3 op, 36700.00 ns, 12.2333 us/op
WorkloadActual  472: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  473: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  474: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  475: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  476: 3 op, 32900.00 ns, 10.9667 us/op
WorkloadActual  477: 3 op, 31500.00 ns, 10.5000 us/op
WorkloadActual  478: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  479: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  480: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  481: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  482: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  483: 3 op, 87100.00 ns, 29.0333 us/op
WorkloadActual  484: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  485: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  486: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  487: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  488: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  489: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadActual  490: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  491: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  492: 3 op, 25200.00 ns, 8.4000 us/op
WorkloadActual  493: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadActual  494: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadActual  495: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  496: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadActual  497: 3 op, 31500.00 ns, 10.5000 us/op
WorkloadActual  498: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  499: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  500: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  501: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  502: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadActual  503: 3 op, 33100.00 ns, 11.0333 us/op
WorkloadActual  504: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  505: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  506: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  507: 3 op, 31100.00 ns, 10.3667 us/op
WorkloadActual  508: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  509: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  510: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  511: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  512: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  513: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  514: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  515: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  516: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  517: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  518: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadActual  519: 3 op, 32000.00 ns, 10.6667 us/op
WorkloadActual  520: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  521: 3 op, 29100.00 ns, 9.7000 us/op
WorkloadActual  522: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  523: 3 op, 27300.00 ns, 9.1000 us/op
